79 1034 1
80 475 1
80 641 1
81 203 1
81 432 1
82 203 1
82 432 1
83 444 1
83 783 1
83 970 1
84 239 1
84 703 1
84 849 1
85 239 1
85 703 1
85 849 1
86 202 1
86 432 1
86 698 1
86 1046 1
87 394 1
87 456 1
87 608 1
87 623 1
88 383 1
89 338 1
89 394 1
89 432 1
89 828 1
89 984 1
89 998 1
89 1061 1
90 57 1
90 767 1
91 57 1
91 767 1
92 57 1
92 767 1
93 57 1
93 767 1
94 57 1
94 767 1
95 57 1
95 767 1
96 57 1
96 767 1
97 57 1
97 767 1
98 57 1
98 767 1
99 432 1
100 58 1
101 34 1
101 432 1
101 974 1
102 1069 1
103 1069 1
104 88 1
104 280 1
104 1083 1
105 136 1
105 170 1
105 664 1
105 844 1
105 950 1
105 986 1
106 94 1
106 986 1
107 970 1
108 970 1
109 269 1
109 701 1
110 98 1
110 210 1
110 345 1
110 788 1
110 889 1
110 1087 1
111 44 1
111 184 1
111 386 1
111 432 1
111 718 1
111 813 1
111 910 1
112 444 1
112 950 1
113 369 1
113 383 1
114 186 1
114 247 1
114 444 1
115 214 1
115 347 1
115 456 2
116 756 1
116 962 1
117 177 1
118 34 1
118 125 1
118 347 1
118 656 1
118 761 1
118 836 1
118 970 1
118 991 1
118 1027 1
118 1088 1
119 34 1
119 125 1
119 347 1
119 656 1
119 761 1
119 836 1
119 970 1
119 991 1
119 1027 1
119 1088 1
120 34 1
120 298 1
120 307 1
120 674 1
120 986 1
120 998 1
121 34 1
121 136 1
121 311 1
121 596 1
121 906 1
121 954 1
121 974 1
122 34 1
122 125 1
122 347 1
122 656 1
122 761 1
122 836 1
122 970 1
122 991 1
122 1027 1
122 1088 1
123 34 1
123 125 1
123 347 1
123 656 1
123 761 1
123 836 1
123 970 1
123 991 1
123 1027 1
123 1088 1
124 49 1
124 383 1
124 986 1
125 580 1
125 635 1
125 972 1
125 1064 1
126 580 1
126 635 1
126 972 1
126 1064 1
127 580 1
127 635 1
127 972 1
127 1064 1
128 580 1
128 635 1
128 972 1
128 1064 1
129 598 1
130 347 2
130 789 1
131 598 1
132 347 2
132 789 1
133 598 1
134 347 2
134 789 1
135 598 1
136 347 2
136 789 1
137 44 1
137 432 1
137 530 1
137 1114 1
138 34 1
138 218 1
138 470 1
139 444 1
139 1015 1
140 444 1
140 1015 1
141 408 1
141 831 1
141 970 1
142 408 1
142 831 1
142 970 1
143 1119 1
144 444 1
144 864 1
145 394 1
145 432 1
145 446 1
145 698 1
145 1114 1
146 394 1
146 432 1
146 446 1
146 698 1
146 1114 1
147 266 1
147 975 1
150 459 1
150 1046 1
151 459 1
151 1046 1
152 266 1
154 970 1
155 347 1
155 788 1
156 347 1
156 788 1
157 220 1
157 861 1
157 986 1
158 136 1
158 140 1
158 508 1
158 1075 1
158 1117 1
159 307 1
159 429 1
159 799 1
160 31 1
161 598 1
161 998 1
161 1063 1
162 598 1
162 998 1
162 1063 1
163 598 1
163 998 1
163 1063 1
164 369 1
164 902 1
165 977 1
165 1085 1
166 109 1
166 383 1
166 401 1
166 834 1
167 109 1
167 383 1
167 401 1
167 834 1
168 25 1
168 266 1
169 25 1
169 266 1
170 25 1
170 266 1
171 25 1
171 266 1
172 25 1
172 266 1
173 25 1
173 266 1
174 25 1
174 266 1
175 25 1
175 266 1
176 25 1
176 266 1
177 25 1
177 266 1
178 25 1
178 266 1
179 25 1
179 266 1
180 394 1
180 965 1
180 972 1
180 1007 1
181 34 1
181 176 1
181 298 1
181 365 1
181 470 1
181 671 1
182 203 1
182 444 1
182 521 1
183 203 1
183 444 1
183 521 1
184 203 1
184 444 1
184 521 1
185 203 1
185 444 1
185 521 1
186 136 1
186 466 1
186 525 1
186 710 1
186 932 1
186 984 1
186 1105 1
187 34 1
187 301 1
187 392 1
187 580 1
187 619 1
187 782 1
187 863 1
187 986 1
188 34 1
188 1056 1
188 1114 1
189 598 1
189 794 1
189 922 1
190 598 1
190 794 1
190 922 1
191 296 1
191 315 1
191 432 1
191 537 1
191 891 1
192 220 1
192 383 1
192 986 1
192 1117 1
193 394 1
194 63 1
194 394 1
194 684 1
194 700 1
194 783 1
194 986 1
197 1123 1
198 301 1
198 580 1
199 83 1
199 94 1
199 533 1
199 986 2
199 1099 1
200 215 1
200 786 1
200 1008 1
201 215 1
201 786 1
201 1008 1
202 215 1
202 786 1
202 1008 1
203 215 1
203 786 1
203 1008 1
204 1013 1
204 1015 1
205 1013 1
205 1015 1
206 298 1
206 394 1
206 444 1
206 1013 1
207 298 1
207 394 1
207 444 1
207 1013 1
208 432 1
209 577 1
209 853 1
210 813 1
210 984 1
210 1098 1
210 1106 1
212 347 1
212 1052 1
212 1123 1
213 136 1
213 173 1
213 266 1
213 470 1
213 684 1
214 266 1
214 281 1
214 904 1
215 136 1
215 173 1
215 266 1
215 470 1
215 684 1
216 136 1
216 173 1
216 266 1
216 470 1
216 684 1
217 136 1
217 173 1
217 266 1
217 470 1
217 684 1
218 136 1
218 173 1
218 266 1
218 470 1
218 684 1
219 432 1
219 782 1
219 972 1
220 432 1
220 782 1
220 972 1
221 432 1
221 782 1
221 972 1
222 1111 1
223 635 1
225 149 1
225 394 1
225 674 1
225 830 1
225 986 1
226 62 1
226 127 1
226 757 1
227 455 1
227 811 1
227 829 1
227 986 1
227 1087 1
228 455 1
228 811 1
228 829 1
228 986 1
228 1087 1
229 455 1
229 811 1
229 829 1
229 986 1
229 1087 1
230 455 1
230 811 1
230 829 1
230 986 1
230 1087 1
231 28 1
231 444 1
231 545 1
232 28 1
232 444 1
232 545 1
233 275 1
233 497 1
233 788 1
234 432 1
234 975 1
235 432 1
235 975 1
236 432 1
236 975 1
237 529 1
237 543 1
237 750 1
237 764 3
237 869 1
237 1042 1
238 93 1
238 267 1
239 29 1
239 462 1
239 799 1
239 935 1
239 975 1
240 93 1
240 267 1
241 29 1
241 462 1
241 799 1
241 935 1
241 975 1
242 93 1
242 267 1
243 29 1
243 462 1
243 799 1
243 935 1
243 975 1
244 254 1
244 347 1
244 462 1
244 799 1
244 975 1
245 93 1
245 267 1
246 29 1
246 462 1
246 799 1
246 935 1
246 975 1
247 421 1
247 432 2
247 684 1
247 1046 1
248 846 1
248 998 1
248 1042 1
249 656 1
249 856 1
250 57 1
251 57 1
252 57 1
253 202 1
253 266 1
253 698 1
254 94 1
254 178 1
254 188 1
254 684 1
254 986 1
255 241 1
255 347 1
256 247 1
256 336 1
256 444 1
256 579 1
256 580 1
256 587 1
256 614 1
256 1114 1
257 641 1
257 998 1
258 546 1
258 636 1
258 708 1
258 1079 1
259 94 1
259 338 1
259 698 1
260 975 1
260 1035 1
261 456 1
261 466 1
261 667 1
262 100 1
262 136 1
262 203 1
262 432 1
262 580 1
262 656 1
262 1042 1
262 1105 1
263 100 1
263 136 1
263 203 1
263 432 1
263 580 1
263 656 1
263 1042 1
263 1105 1
264 261 1
265 261 1
266 261 1
267 261 1
268 261 1
269 261 1
270 261 1
271 261 1
272 261 1
273 225 1
273 298 1
273 998 1
273 1075 1
274 444 1
274 621 1
275 432 1
275 950 1
276 432 1
276 950 1
277 432 1
277 479 1
278 432 1
278 479 1
279 745 1
279 791 1
280 242 1
280 459 1
280 1046 1
281 34 1
281 63 1
281 432 1
281 986 2
282 34 1
282 292 1
282 354 1
282 812 1
282 851 1
282 986 1
282 1007 1
283 253 1
283 444 1
284 253 1
284 444 1
285 44 1
285 136 1
285 280 1
285 298 1
285 432 1
285 543 1
285 580 1
285 960 1
285 989 1
285 992 1
285 1016 1
286 44 1
286 136 1
286 280 1
286 298 1
286 432 1
286 543 1
286 580 1
286 960 1
286 989 1
286 992 1
286 1016 1
287 44 1
287 136 1
287 280 1
287 298 1
287 432 1
287 543 1
287 580 1
287 960 1
287 989 1
287 992 1
287 1016 1
288 44 1
288 136 1
288 280 1
288 298 1
288 432 1
288 543 1
288 580 1
288 960 1
288 989 1
288 992 1
288 1016 1
289 44 1
289 136 1
289 280 1
289 298 1
289 432 1
289 543 1
289 580 1
289 960 1
289 989 1
289 992 1
289 1016 1
290 44 1
290 136 1
290 280 1
290 298 1
290 432 1
290 543 1
290 580 1
290 960 1
290 989 1
290 992 1
290 1016 1
291 530 1
291 589 1
291 668 1
292 598 1
293 94 1
293 446 1
293 466 1
293 621 1
293 703 1
293 975 1
293 986 1
293 998 1
293 1017 1
295 365 1
295 1014 1
295 1015 1
296 365 1
296 1014 1
296 1015 1
297 365 1
297 1014 1
297 1015 1
298 365 1
298 1014 1
298 1015 1
299 365 1
299 1014 1
299 1015 1
300 365 1
300 1014 1
300 1015 1
301 44 1
301 263 1
301 545 1
301 596 1
301 658 1
301 998 1
302 44 1
302 263 1
302 545 1
302 596 1
302 658 1
302 998 1
303 94 1
303 203 1
303 550 1
303 986 1
304 94 1
304 203 1
304 550 1
304 986 1
305 18 1
305 138 1
305 1105 1
306 18 1
306 138 1
306 1105 1
307 1123 1
308 167 1
308 396 1
309 167 1
309 396 1
310 167 1
310 396 1
311 31 1
311 136 1
311 656 1
311 830 1
311 939 1
311 951 1
311 979 1
311 981 1
312 444 1
312 902 1
313 444 1
313 902 1
314 444 1
314 902 1
315 444 1
315 902 1
316 444 1
316 902 1
317 599 1
318 81 1
318 94 1
319 240 1
319 644 1
320 203 1
320 598 1
320 998 1
321 203 1
321 598 1
321 998 1
322 44 1
322 444 1
323 388 1
323 400 1
323 426 1
323 1092 1
324 34 1
324 168 1
324 318 1
324 432 1
324 462 1
324 925 1
324 965 1
324 970 1
325 701 1
325 1123 3
326 788 1
326 1092 1
327 432 1
327 813 1
327 950 1
328 31 1
329 302 1
329 337 1
330 202 1
330 383 1
330 962 1
330 986 1
331 320 1
331 608 1
332 598 1
332 950 1
332 998 1
333 545 1
333 550 1
334 136 1
334 298 1
334 391 1
334 394 1
334 432 1
334 738 1
334 1114 1
335 15 1
335 970 1
336 362 1
336 369 1
337 1119 1
338 203 1
338 347 1
338 407 1
339 203 1
339 347 1
339 407 1
340 298 1
340 381 1
340 394 1
340 684 1
341 298 1
341 381 1
341 394 1
341 684 1
342 298 1
342 381 1
342 394 1
342 684 1
343 298 1
343 381 1
343 394 1
343 684 1
344 298 1
344 381 1
344 394 1
344 684 1
345 298 1
345 381 1
345 394 1
345 684 1
346 85 1
346 298 1
346 603 1
346 808 1
346 998 1
346 1088 1
347 34 1
347 102 1
348 265 1
348 266 1
348 952 1
349 34 1
349 102 1
350 265 1
350 266 1
350 952 1
351 34 1
351 102 1
352 265 1
352 266 1
352 952 1
353 34 1
353 102 1
354 265 1
354 266 1
354 952 1
355 580 1
355 656 1
355 975 1
355 981 1
356 580 1
356 656 1
356 975 1
356 981 1
357 580 1
357 586 1
357 754 1
357 972 1
359 31 1
359 439 1
360 199 1
360 986 1
361 199 1
361 986 1
362 199 1
362 986 1
363 119 1
363 391 2
363 812 1
363 868 1
364 136 1
364 201 1
364 434 1
364 684 1
364 952 1
364 970 1
365 459 1
365 656 1
365 686 1
365 699 1
365 1056 1
365 1111 1
366 202 1
366 698 1
367 301 1
368 94 1
368 391 1
369 383 1
369 596 1
370 101 1
370 394 1
370 582 1
370 601 1
370 895 1
370 975 2
370 986 1
370 1081 1
370 1088 1
371 172 1
371 315 1
371 394 1
371 444 1
371 674 1
371 720 1
371 1077 1
372 383 1
372 596 1
373 502 1
373 569 1
373 943 1
373 986 1
374 432 1
374 963 1
375 432 1
375 963 1
376 444 1
376 446 1
376 775 1
377 9 1
377 989 1
378 168 1
378 656 1
378 731 1
378 981 1
378 986 1
378 992 1
379 298 1
379 582 1
380 44 1
380 417 1
380 559 1
380 1075 1
380 1114 1
381 102 1
381 684 1
382 72 1
382 94 1
382 720 1
382 902 1
382 990 1
383 347 1
383 444 1
383 783 1
383 788 1
384 347 1
384 444 1
384 783 1
384 788 1
385 203 1
385 544 1
386 203 1
386 544 1
387 266 1
387 614 1
387 658 1
387 768 1
387 986 1
389 410 1
389 553 1
389 970 1
390 244 1
391 244 1
392 244 1
393 244 1
394 244 1
395 244 1
396 94 1
396 257 1
396 544 1
397 57 1
398 1 1
398 22 1
398 61 1
398 217 1
398 391 1
398 524 1
398 715 1
398 757 1
398 811 1
398 1060 1
399 1 1
399 22 1
399 61 1
399 217 1
399 391 1
399 524 1
399 715 1
399 757 1
399 811 1
399 1060 1
400 1 1
400 22 1
400 61 1
400 217 1
400 391 1
400 524 1
400 715 1
400 757 1
400 811 1
400 1060 1
401 1 1
401 22 1
401 61 1
401 217 1
401 391 1
401 524 1
401 715 1
401 757 1
401 811 1
401 1060 1
402 361 1
402 456 1
402 614 1
402 720 1
402 1116 1
403 361 1
403 456 1
403 614 1
403 720 1
403 1116 1
404 34 1
404 450 1
404 952 1
405 34 1
405 135 1
405 369 1
405 726 1
405 986 1
406 34 1
406 135 1
406 369 1
406 726 1
406 986 1
407 203 1
407 444 2
407 783 1
408 94 1
408 202 1
408 619 1
408 703 1
408 986 2
409 57 1
409 136 1
409 640 1
410 432 1
410 972 1
411 242 1
411 444 1
411 869 1
412 1 1
412 34 1
412 159 1
412 243 1
412 297 1
412 373 1
412 466 1
412 719 1
412 954 1
412 986 2
413 34 1
413 432 1
413 498 1
413 505 1
414 669 1
415 168 1
415 347 1
415 396 1
415 1035 1
416 1063 1
417 518 1
417 678 1
417 902 1
417 910 1
417 1088 1
418 518 1
418 678 1
418 902 1
418 910 1
418 1088 1
419 394 1
419 975 1
419 1026 1
420 15 1
420 22 1
420 150 1
420 186 1
420 331 1
420 813 1
420 991 1
420 1110 1
420 1114 1
421 394 1
421 1063 1
421 1088 1
422 15 1
422 251 1
423 266 1
423 842 1
424 1046 1
425 233 1
425 383 1
425 1092 1
426 896 1
427 896 1
428 168 1
428 396 1
428 731 1
428 986 2
428 992 1
428 1088 1
429 290 1
431 396 1
431 1034 1
431 1117 1
432 396 1
432 1034 1
432 1117 1
433 598 1
434 488 1
435 136 1
435 383 1
435 432 1
435 782 1
436 94 1
436 973 1
436 975 1
437 63 1
437 432 1
437 720 1
437 986 2
438 394 1
438 415 1
438 738 1
438 1075 1
438 1114 2
440 394 1
440 1036 1
441 394 1
441 1036 1
442 394 1
442 1036 1
443 394 1
443 1036 1
444 188 1
444 313 1
444 336 1
444 345 1
444 394 1
445 188 1
445 313 1
445 336 1
445 345 1
445 394 1
446 188 1
446 313 1
446 336 1
446 345 1
446 394 1
447 188 1
447 313 1
447 336 1
447 345 1
447 394 1
448 188 1
448 313 1
448 336 1
448 345 1
448 394 1
449 207 1
449 337 1
449 647 1
449 1069 1
450 207 1
450 337 1
450 647 1
450 1069 1
451 207 1
451 337 1
451 647 1
451 1069 1
452 207 1
452 337 1
452 647 1
452 1069 1
453 408 1
454 31 1
454 442 1
454 502 1
454 965 1
454 986 1
455 57 1
456 94 1
456 492 1
456 548 1
456 1112 1
457 302 1
457 652 1
457 1062 1
457 1116 1
458 347 1
458 745 1
458 788 1
458 889 1
459 136 1
459 279 1
459 444 1
459 529 1
459 684 1
459 1069 1
460 186 1
460 498 1
460 1123 1
461 186 1
461 498 1
461 1123 1
462 186 1
462 498 1
462 1123 1
463 186 1
463 498 1
463 1123 1
464 186 1
464 498 1
464 1123 1
465 203 1
465 432 1
466 203 1
466 432 1
467 203 1
467 432 1
468 298 1
468 323 1
469 326 1
469 868 1
469 884 1
470 326 1
470 868 1
470 884 1
471 326 1
471 868 1
471 884 1
472 326 1
472 868 1
472 884 1
473 593 1
473 678 1
473 945 1
474 336 1
474 369 1
474 604 1
474 949 1
474 1112 1
475 136 1
475 296 1
475 612 1
475 685 1
477 187 1
477 334 1
477 337 1
477 684 1
477 803 1
477 1123 1
478 187 1
478 334 1
478 337 1
478 684 1
478 803 1
478 1123 1
479 187 1
479 334 1
479 337 1
479 684 1
479 803 1
479 1123 1
480 187 1
480 334 1
480 337 1
480 684 1
480 803 1
480 1123 1
481 34 1
481 432 1
481 444 1
481 783 1
481 970 1
482 34 1
482 432 1
482 444 1
482 783 1
482 970 1
483 353 1
483 684 1
483 1075 1
484 17 1
484 394 1
484 462 1
485 17 1
485 394 1
485 462 1
486 17 1
486 394 1
486 462 1
487 186 1
487 498 1
487 860 1
488 394 1
488 408 1
488 655 1
488 684 1
488 771 1
488 986 1
488 1077 1
488 1117 1
489 186 1
489 498 1
489 860 1
490 186 1
490 498 1
490 860 1
491 186 1
491 498 1
491 860 1
492 186 1
492 498 1
492 860 1
493 553 1
494 13 1
494 543 1
495 318 1
495 383 1
495 432 1
495 925 1
495 965 1
495 975 1
496 297 1
496 490 1
496 1069 1
497 394 1
497 596 1
497 788 1
497 1116 1
498 34 1
498 362 1
498 367 1
498 444 1
498 545 1
498 880 1
498 956 1
498 1040 1
498 1116 2
499 34 1
499 362 1
499 367 1
499 444 1
499 545 1
499 880 1
499 956 1
499 1040 1
499 1116 2
500 444 1
500 1088 1
500 1096 1
501 22 1
501 369 1
501 1004 1
501 1013 1
502 22 1
502 369 1
502 1004 1
502 1013 1
503 820 1
504 820 1
505 220 1
505 394 1
505 444 1
506 136 1
506 432 1
506 569 1
506 618 1
506 761 1
506 783 1
507 136 1
507 432 1
507 569 1
507 618 1
507 761 1
507 783 1
508 253 1
508 598 1
508 812 1
508 950 1
508 986 1
508 998 1
509 63 1
509 202 1
509 407 1
509 411 1
509 608 1
509 706 1
509 984 1
509 986 1
509 1063 1
510 63 1
510 202 1
510 407 1
510 411 1
510 608 1
510 706 1
510 984 1
510 986 1
510 1063 1
511 63 1
511 202 1
511 407 1
511 411 1
511 608 1
511 706 1
511 984 1
511 986 1
511 1063 1
512 63 1
512 202 1
512 407 1
512 411 1
512 608 1
512 706 1
512 984 1
512 986 1
512 1063 1
513 383 1
513 444 1
513 574 1
513 1062 1
514 383 1
514 444 1
514 574 1
514 1062 1
515 17 1
515 1068 1
516 17 1
516 1068 1
517 17 1
517 1068 1
518 17 1
518 1068 1
519 214 1
519 432 1
519 675 1
519 731 1
519 986 1
519 1096 1
520 432 1
520 874 1
521 136 1
521 394 1
521 574 1
521 981 1
521 1098 1
522 34 1
522 66 1
522 158 1
522 394 1
522 444 1
522 604 1
523 95 1
523 154 1
523 377 1
523 788 1
523 981 1
523 998 1
523 1114 1
524 95 1
524 154 1
524 377 1
524 788 1
524 981 1
524 998 1
524 1114 1
525 95 1
525 154 1
525 377 1
525 788 1
525 981 1
525 998 1
525 1114 1
526 95 1
526 100 1
526 353 1
526 981 1
527 136 1
527 298 1
527 444 1
527 684 1
527 911 1
527 970 1
528 31 1
528 44 1
528 91 1
528 986 1
529 136 1
529 429 1
529 460 1
529 530 1
529 546 1
529 854 1
529 998 1
529 1039 1
529 1098 1
530 136 1
530 429 1
530 460 1
530 530 1
530 546 1
530 854 1
530 998 1
530 1039 1
530 1098 1
531 31 1
531 137 1
531 469 1
531 664 1
531 740 1
531 812 1
531 1123 1
532 31 1
532 137 1
532 469 1
532 664 1
532 740 1
532 812 1
532 1123 1
533 31 1
533 137 1
533 469 1
533 664 1
533 740 1
533 812 1
533 1123 1
534 44 1
534 95 1
534 720 1
534 990 2
535 44 1
535 301 1
535 394 1
535 447 1
535 759 1
535 976 1
536 44 1
536 301 1
536 394 1
536 447 1
536 759 1
536 976 1
537 44 1
537 301 1
537 394 1
537 447 1
537 759 1
537 976 1
538 44 1
538 301 1
538 394 1
538 447 1
538 759 1
538 976 1
539 797 1
540 320 1
540 902 1
541 1123 1
542 1123 1
543 1123 1
544 1123 1
545 1123 1
546 1123 1
547 1123 1
548 1123 1
549 28 1
549 96 1
549 432 1
549 970 1
549 1088 1
550 203 1
550 444 2
550 1040 1
551 137 1
551 368 1
551 444 1
551 604 1
551 740 1
551 973 1
552 137 1
552 368 1
552 444 1
552 604 1
552 740 1
552 973 1
553 137 1
553 368 1
553 444 1
553 604 1
553 740 1
553 973 1
554 432 1
554 444 1
554 684 1
555 432 1
555 444 1
555 684 1
556 432 1
556 444 1
556 684 1
557 432 1
557 444 1
557 684 1
558 28 1
558 137 1
558 266 1
558 740 1
560 599 1
561 813 1
561 984 1
561 986 1
562 88 1
562 140 1
562 274 1
562 788 1
562 811 1
562 986 1
563 88 1
563 140 1
563 274 1
563 788 1
563 811 1
563 986 1
564 88 1
564 140 1
564 274 1
564 788 1
564 811 1
564 986 1
565 88 1
565 140 1
565 274 1
565 788 1
565 811 1
565 986 1
566 88 1
566 140 1
566 274 1
566 788 1
566 811 1
566 986 1
567 88 1
567 140 1
567 274 1
567 788 1
567 811 1
567 986 1
568 180 1
569 180 1
570 180 1
571 180 1
572 34 1
572 343 1
572 394 1
572 444 1
572 652 1
572 986 1
572 1104 1
573 136 1
573 377 1
573 460 1
573 580 1
574 136 1
574 377 1
574 460 1
574 580 1
575 136 1
575 377 1
575 460 1
575 580 1
576 965 1
577 965 1
578 965 1
579 965 1
580 1098 1
581 1098 1
582 1098 1
583 1098 1
584 1098 1
585 1098 1
586 1098 1
587 1098 1
588 1098 1
589 1098 1
590 444 1
590 794 1
591 444 1
591 794 1
592 296 1
592 444 1
592 788 1
592 1096 1
593 459 1
593 891 1
594 34 1
594 77 1
594 195 1
594 444 1
594 857 1
594 874 1
594 952 1
595 444 1
595 788 1
596 444 1
596 788 1
597 385 1
598 298 1
598 603 1
598 998 1
599 26 1
599 343 1
599 432 1
600 391 1
600 432 1
601 358 1
601 864 1
602 203 1
602 347 1
603 203 1
603 347 1
604 113 1
604 434 1
604 797 1
605 34 1
605 965 1
606 302 1
606 986 1
607 302 1
607 986 1
608 892 1
608 965 2
609 3 1
609 266 1
610 191 1
610 923 1
611 191 1
611 923 1
612 191 1
612 923 1
613 191 1
613 923 1
614 383 1
614 444 1
615 147 1
615 1098 1
616 147 1
616 1098 1
617 147 1
617 1098 1
618 147 1
618 1098 1
619 147 1
619 1098 1
620 147 1
620 1098 1
621 147 1
621 1098 1
622 147 1
622 1098 1
623 147 1
623 1098 1
624 147 1
624 1098 1
625 177 1
626 444 1
626 991 1
626 1072 1
627 34 1
627 444 1
627 1040 1
628 193 1
628 407 1
628 469 1
629 432 1
629 704 1
629 998 1
629 1007 1
630 51 1
630 268 1
631 44 1
631 95 1
631 136 1
631 301 1
631 392 1
631 581 1
631 720 2
631 990 2
631 1026 1
632 95 1
632 136 1
632 432 1
632 658 1
632 684 1
632 910 1
632 981 1
633 53 1
633 984 1
633 991 1
633 1072 2
633 1077 1
633 1087 1
634 115 1
634 394 1
634 432 1
634 645 1
634 963 1
635 986 1
635 1007 1
635 1066 1
636 598 1
636 841 1
636 975 1
637 598 1
637 841 1
637 975 1
638 598 1
638 841 1
638 975 1
639 598 1
639 841 1
639 975 1
640 598 1
640 841 1
640 975 1
641 598 1
641 841 1
641 975 1
642 598 1
642 841 1
642 975 1
643 598 1
643 841 1
643 975 1
644 598 1
644 841 1
644 975 1
645 598 1
645 841 1
645 975 1
646 598 1
646 841 1
646 975 1
647 598 1
647 841 1
647 975 1
648 598 1
648 841 1
648 975 1
649 598 1
649 841 1
649 975 1
650 598 1
650 841 1
650 975 1
651 598 1
651 841 1
651 975 1
652 598 1
652 841 1
652 975 1
653 598 1
653 841 1
653 975 1
654 598 1
654 841 1
654 975 1
655 598 1
655 841 1
655 975 1
656 598 1
656 841 1
656 975 1
657 598 1
657 841 1
657 975 1
658 598 1
658 841 1
658 975 1
659 598 1
659 841 1
659 975 1
660 598 1
660 841 1
660 975 1
661 1069 1
661 1098 1
662 1069 1
662 1098 1
663 1069 1
663 1098 1
664 1069 1
664 1098 1
665 1069 1
665 1098 1
666 1069 1
666 1098 1
667 1069 1
667 1098 1
668 444 1
668 788 1
669 598 1
670 598 1
671 598 1
672 598 1
673 105 1
673 136 1
673 432 1
673 579 1
673 834 1
673 1007 1
673 1061 1
674 105 1
674 136 1
674 432 1
674 579 1
674 834 1
674 1007 1
674 1061 1
675 105 1
675 136 1
675 432 1
675 579 1
675 834 1
675 1007 1
675 1061 1
676 105 1
676 136 1
676 432 1
676 579 1
676 834 1
676 1007 1
676 1061 1
677 105 1
677 136 1
677 432 1
677 579 1
677 834 1
677 1007 1
677 1061 1
678 105 1
678 136 1
678 432 1
678 579 1
678 834 1
678 1007 1
678 1061 1
679 39 1
679 684 1
